lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.575183546,35.1233388,1080,1,1520743475,61.0313
-3.575183295,35.1233388,1080,1,1520743480,61.0325
-3.575183127,35.12333872,1080,1,1520743485,61.0426
-3.575183044,35.12333863,1080,1,1520743490,61.0523
-3.575182876,35.12333863,1079,1,1520743495,61.0532
-3.575182792,35.12333847,1079,1,1520743500,61.0722
-3.575182708,35.12333847,1079,1,1520743505,61.0726
-3.575182708,35.12333838,1079,1,1520743510,61.0819
-3.575182624,35.12333838,1079,1,1520743515,61.0824
-3.575182624,35.1233383,1079,1,1520743520,61.0917
-3.575182541,35.1233383,1079,1,1520743525,61.0921
-3.575182541,35.12333821,1079,1,1520743530,61.1014
-3.575182541,35.12333821,1079,1,1520743535,61.1014
-3.575182373,35.12333813,1079,1,1520743540,61.1115
-3.575182373,35.12333813,1079,1,1520743545,61.1115
-3.575182289,35.12333813,1079,1,1520743550,61.112
-3.575182205,35.12333796,1079,1,1520743555,61.131
-3.575182205,35.12333796,1079,1,1520743560,61.131
-3.575182122,35.12333788,1079,1,1520743565,61.1407
-3.575182122,35.12333788,1079,1,1520743570,61.1407
-3.575182122,35.12333779,1079,1,1520743575,61.1501
-3.575182122,35.12333779,1079,1,1520743580,61.1501
-3.575182038,35.12333779,1079,1,1520743585,61.1505
-3.575182038,35.12333771,1079,1,1520743590,61.1598
-3.575181898,35.12333764,1079,1,1520743595,61.1683
-3.575181803,35.12333749,1079,1,1520743600,61.1852
